"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"50 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2018","01000","Alabama","100,518","2,042","14,023","1,989","14.0","2.0","86,495","2,619","86.0","2.0"
"50 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2017","01000","Alabama","101,155","1,934","13,033","1,907","12.9","1.9","88,122","2,506","87.1","1.9"
"50 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2016","01000","Alabama","100,126","1,821","12,035","1,789","12.0","1.8","88,091","2,380","88.0","1.8"
"50 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2015","01000","Alabama","101,060","1,701","14,534","1,913","14.4","1.9","86,526","2,389","85.6","1.9"
"50 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2014","01000","Alabama","102,099","1,574","17,447","2,036","17.1","2.0","84,652","2,386","82.9","2.0"
"50 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2013","01000","Alabama","100,767","1,604","19,207","2,114","19.1","2.1","81,560","2,448","80.9","2.1"
"50 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2012","01000","Alabama","101,693","1,474","18,685","1,938","18.4","1.9","83,008","2,251","81.6","1.9"
"50 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2011","01000","Alabama","97,720","1,616","18,180","1,944","18.6","2.0","79,540","2,307","81.4","2.0"
"50 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2010","01000","Alabama","94,674","1,627","18,458","2,035","19.5","2.1","76,216","2,379","80.5","2.1"
"50 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2009","01000","Alabama","85,992","2,018","16,895","1,998","19.6","2.3","69,097","2,530","80.4","2.3"
"50 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2008","01000","Alabama","84,808","1,935","16,681","1,937","19.7","2.2","68,128","2,439","80.3","2.2"
"50 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2018","02000","Alaska","1,034","92","161","53","15.6","5.0","873","93","84.4","5.0"
"50 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2017","02000","Alaska","1,025","91","155","51","15.1","4.8","870","91","84.9","4.8"
"50 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2016","02000","Alaska","983","94","173","57","17.6","5.5","810","94","82.4","5.5"
"50 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2015","02000","Alaska","982","100","185","55","18.8","5.2","797","96","81.2","5.2"
"50 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2014","02000","Alaska","1,078","103","252","65","23.4","5.6","826","99","76.6","5.6"
"50 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2013","02000","Alaska","1,097","105","320","75","29.2","6.2","777","100","70.8","6.2"
"50 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2012","02000","Alaska","1,046","99","291","71","27.8","6.2","755","96","72.2","6.2"
"50 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2011","02000","Alaska","943","87","286","65","30.3","6.2","657","84","69.7","6.2"
"50 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2010","02000","Alaska","920","81","257","65","27.9","6.5","663","83","72.1","6.5"
"50 to 64 years","<= 400% of Poverty","Black alone, Not Hispanic","Female Only","2009","02000","Alaska","937","88","288","71","30.7","7.0","649","90","69.3","7.0"
