"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"50 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2018","01000","Alabama","84,660","3,356","15,976","2,079","18.9","2.3","68,684","3,352","81.1","2.3"
"50 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2017","01000","Alabama","85,998","3,273","18,535","2,239","21.6","2.5","67,463","3,302","78.4","2.5"
"50 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2016","01000","Alabama","88,180","3,029","16,949","2,156","19.2","2.3","71,231","3,186","80.8","2.3"
"50 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2015","01000","Alabama","88,616","2,804","17,248","2,123","19.5","2.3","71,368","3,019","80.5","2.3"
"50 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2014","01000","Alabama","91,911","2,706","21,611","2,297","23.5","2.4","70,300","2,988","76.5","2.4"
"50 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2013","01000","Alabama","91,992","2,772","24,784","2,502","26.9","2.6","67,208","3,096","73.1","2.6"
"50 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2012","01000","Alabama","92,784","2,806","25,301","2,334","27.3","2.4","67,483","2,993","72.7","2.4"
"50 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2011","01000","Alabama","91,660","3,206","25,977","2,526","28.3","2.6","65,683","3,269","71.7","2.6"
"50 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2010","01000","Alabama","86,496","3,003","26,058","2,520","30.1","2.7","60,438","3,140","69.9","2.7"
"50 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2009","01000","Alabama","80,493","3,455","18,949","2,182","23.5","2.5","61,544","3,296","76.5","2.5"
"50 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2008","01000","Alabama","77,428","3,163","16,524","2,006","21.3","2.4","60,904","3,109","78.7","2.4"
"50 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2007","01000","Alabama","73,574","7,075","16,177","4,050","22.0","5.0","57,397","6,521","78.0","5.0"
"50 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2006","01000","Alabama","77,106","6,747","17,358","4,077","22.5","4.8","59,748","6,234","77.5","4.8"
"50 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2018","02000","Alaska","6,392","640","1,446","371","22.6","5.3","4,946","597","77.4","5.3"
"50 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2017","02000","Alaska","6,686","674","1,053","276","15.7","3.8","5,633","622","84.3","3.8"
"50 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2016","02000","Alaska","5,970","590","1,366","338","22.9","5.2","4,604","550","77.1","5.2"
"50 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2015","02000","Alaska","6,433","577","1,944","413","30.2","5.7","4,489","541","69.8","5.7"
"50 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2014","02000","Alaska","7,026","612","2,420","442","34.4","5.5","4,606","554","65.6","5.5"
"50 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2013","02000","Alaska","6,804","626","2,838","479","41.7","5.8","3,966","527","58.3","5.8"
"50 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2012","02000","Alaska","7,303","670","2,840","472","38.9","5.3","4,462","557","61.1","5.3"
"50 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2011","02000","Alaska","7,030","726","2,919","510","41.5","5.7","4,110","576","58.5","5.7"
