"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"Under 65 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2018","01000","Alabama","233,637","5,627","37,257","3,637","15.9","1.5","196,380","5,806","84.1","1.5"
"Under 65 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2017","01000","Alabama","238,904","5,481","33,075","3,341","13.8","1.4","205,829","5,696","86.2","1.4"
"Under 65 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2016","01000","Alabama","245,626","5,205","35,210","3,452","14.3","1.4","210,416","5,528","85.7","1.4"
"Under 65 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2015","01000","Alabama","260,590","4,856","45,657","3,842","17.5","1.4","214,933","5,451","82.5","1.4"
"Under 65 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2014","01000","Alabama","269,441","4,767","53,448","4,021","19.8","1.4","215,993","5,425","80.2","1.4"
"Under 65 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2013","01000","Alabama","271,666","4,821","63,666","4,477","23.4","1.6","208,000","5,615","76.6","1.6"
"Under 65 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2012","01000","Alabama","274,965","4,632","61,997","4,073","22.5","1.4","212,968","5,232","77.5","1.4"
"Under 65 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2011","01000","Alabama","276,927","4,957","65,446","4,291","23.6","1.5","211,480","5,529","76.4","1.5"
"Under 65 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2010","01000","Alabama","274,229","5,371","66,564","4,425","24.3","1.5","207,665","5,777","75.7","1.5"
"Under 65 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2009","01000","Alabama","254,170","7,030","62,587","4,765","24.6","1.7","191,584","6,848","75.4","1.7"
"Under 65 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2008","01000","Alabama","235,297","6,601","52,796","4,050","22.4","1.6","182,501","6,356","77.6","1.6"
"Under 65 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2018","02000","Alaska","2,907","243","502","122","17.3","3.9","2,405","230","82.7","3.9"
"Under 65 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2017","02000","Alaska","2,916","241","509","117","17.5","3.7","2,407","227","82.5","3.7"
"Under 65 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2016","02000","Alaska","2,860","244","507","113","17.7","3.7","2,353","227","82.3","3.7"
