"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2018","01000","Alabama","2,423","354","867","275","35.8","10.1","1,556","335","64.2","10.1"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2017","01000","Alabama","2,439","345","874","261","35.8","9.4","1,565","319","64.2","9.4"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2016","01000","Alabama","2,392","325","1,014","275","42.4","9.9","1,378","303","57.6","9.9"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2015","01000","Alabama","2,153","299","876","245","40.7","9.8","1,277","277","59.3","9.8"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2014","01000","Alabama","2,414","301","1,109","248","45.9","8.5","1,305","263","54.1","8.5"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2013","01000","Alabama","2,058","292","1,017","232","49.4","8.7","1,041","232","50.6","8.7"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2012","01000","Alabama","1,970","274","1,002","223","50.9","8.8","968","220","49.1","8.8"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2011","01000","Alabama","2,042","281","1,037","232","50.8","8.9","1,004","229","49.2","8.9"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2010","01000","Alabama","1,710","258","868","208","50.8","9.4","842","206","49.2","9.4"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2009","01000","Alabama","1,546","241","815","199","52.7","9.8","731","190","47.3","9.8"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2008","01000","Alabama","1,324","211","602","156","45.4","9.3","722","169","54.6","9.3"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2018","02000","Alaska","552","107","206","73","37.3","11.0","346","91","62.7","11.0"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2017","02000","Alaska","522","105","197","68","37.7","10.5","325","86","62.3","10.5"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2016","02000","Alaska","480","97","193","65","40.2","10.7","287","77","59.8","10.7"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2015","02000","Alaska","482","99","212","68","44.0","10.5","270","74","56.0","10.5"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2014","02000","Alaska","532","105","272","75","51.1","9.7","260","73","48.9","9.7"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2013","02000","Alaska","539","104","300","77","55.7","9.1","239","68","44.3","9.1"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2012","02000","Alaska","517","101","288","76","55.6","9.8","230","68","44.4","9.8"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2011","02000","Alaska","482","89","292","69","60.7","8.9","189","56","39.3","8.9"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2010","02000","Alaska","444","81","242","63","54.5","10.1","202","58","45.5","10.1"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2009","02000","Alaska","418","81","234","63","55.9","10.4","185","56","44.1","10.4"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2008","02000","Alaska","340","69","203","54","59.7","10.4","137","45","40.3","10.4"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2018","04000","Arizona","35,968","2,308","8,654","1,656","24.1","4.3","27,314","2,339","75.9","4.3"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2017","04000","Arizona","35,797","2,178","8,612","1,561","24.1","4.1","27,185","2,206","75.9","4.1"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2016","04000","Arizona","36,497","2,021","8,705","1,574","23.9","4.1","27,792","2,144","76.1","4.1"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2015","04000","Arizona","37,253","1,895","9,521","1,624","25.6","4.1","27,732","2,082","74.4","4.1"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2014","04000","Arizona","37,577","1,799","11,644","1,708","31.0","4.3","25,933","2,040","69.0","4.3"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2013","04000","Arizona","36,374","1,807","16,031","1,941","44.1","4.9","20,343","2,035","55.9","4.9"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2012","04000","Arizona","34,425","1,764","15,347","1,766","44.6","4.6","19,078","1,865","55.4","4.6"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2011","04000","Arizona","32,432","1,958","12,852","1,808","39.6","5.0","19,580","2,015","60.4","5.0"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2010","04000","Arizona","29,793","1,819","11,876","1,638","39.9","4.9","17,918","1,822","60.1","4.9"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2009","04000","Arizona","26,800","2,197","11,255","1,690","42.0","5.3","15,545","1,902","58.0","5.3"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2008","04000","Arizona","21,535","1,956","10,272","1,504","47.7","5.4","11,263","1,538","52.3","5.4"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2018","05000","Arkansas","2,892","404","740","258","25.6","8.1","2,152","382","74.4","8.1"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2017","05000","Arkansas","2,805","380","982","288","35.0","9.0","1,823","353","65.0","9.0"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2016","05000","Arkansas","2,688","359","734","232","27.3","7.8","1,954","334","72.7","7.8"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2015","05000","Arkansas","2,682","357","908","261","33.9","8.6","1,774","330","66.1","8.6"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2014","05000","Arkansas","2,558","337","1,091","270","42.7","8.9","1,467","299","57.3","8.9"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2013","05000","Arkansas","2,417","333","1,252","271","51.8","8.6","1,165","263","48.2","8.6"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2012","05000","Arkansas","2,327","298","1,176","256","50.6","8.9","1,150","254","49.4","8.9"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2011","05000","Arkansas","2,341","299","1,307","266","55.8","8.8","1,034","246","44.2","8.8"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2010","05000","Arkansas","1,972","267","1,101","235","55.8","9.2","871","217","44.2","9.2"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2009","05000","Arkansas","1,968","288","1,054","243","53.6","9.5","914","230","46.4","9.5"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2008","05000","Arkansas","1,683","259","870","207","51.7","9.3","813","201","48.3","9.3"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2018","06000","California","232,822","7,381","38,876","4,277","16.7","1.8","193,946","7,384","83.3","1.8"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2017","06000","California","239,423","7,201","43,192","4,493","18.0","1.8","196,231","7,312","82.0","1.8"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2016","06000","California","249,082","6,518","46,960","4,596","18.9","1.8","202,122","6,894","81.1","1.8"
"50 to 64 years","<= 138% of Poverty","Hispanic (any race)","Female Only","2015","06000","California","253,686","5,792","53,689","4,764","21.2","1.8","199,997","6,411","78.8","1.8"
