"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2018","01000","Alabama","54,754","2,954","11,171","1,723","20.4","2.9","43,583","2,852","79.6","2.9"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2017","01000","Alabama","55,072","2,900","13,665","1,926","24.8","3.2","41,407","2,814","75.2","3.2"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2016","01000","Alabama","58,400","2,734","12,618","1,846","21.6","3.0","45,782","2,773","78.4","3.0"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2015","01000","Alabama","57,346","2,504","12,362","1,766","21.6","2.9","44,984","2,576","78.4","2.9"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2014","01000","Alabama","59,076","2,413","15,734","1,934","26.6","3.1","43,342","2,533","73.4","3.1"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2013","01000","Alabama","58,424","2,461","17,472","2,066","29.9","3.3","40,952","2,574","70.1","3.3"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2012","01000","Alabama","59,873","2,476","17,991","1,982","30.0","3.1","41,882","2,527","70.0","3.1"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2011","01000","Alabama","58,812","2,857","18,645","2,152","31.7","3.3","40,168","2,767","68.3","3.3"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2010","01000","Alabama","55,726","2,596","18,779","2,108","33.7","3.4","36,946","2,576","66.3","3.4"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2009","01000","Alabama","48,833","2,921","12,621","1,772","25.8","3.3","36,212","2,684","74.2","3.3"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2008","01000","Alabama","48,901","2,685","11,471","1,606","23.5","3.0","37,429","2,528","76.5","3.0"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2018","02000","Alaska","4,231","550","957","293","22.6","6.2","3,274","499","77.4","6.2"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2017","02000","Alaska","4,457","586","694","219","15.6","4.4","3,763","532","84.4","4.4"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2016","02000","Alaska","3,819","501","874","261","22.9","6.1","2,945","451","77.1","6.1"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2015","02000","Alaska","4,076","493","1,283","325","31.5","6.9","2,793","438","68.5","6.9"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2014","02000","Alaska","4,545","528","1,604","353","35.3","6.6","2,941","452","64.7","6.6"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2013","02000","Alaska","4,251","533","1,868","382","43.9","7.0","2,383","417","56.1","7.0"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2012","02000","Alaska","4,562","572","1,750","375","38.4","6.5","2,812","458","61.6","6.5"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2011","02000","Alaska","4,438","627","1,885","414","42.5","7.0","2,553","472","57.5","7.0"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2010","02000","Alaska","4,225","595","1,673","394","39.6","7.3","2,553","470","60.4","7.3"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2009","02000","Alaska","3,596","564","1,336","347","37.1","7.4","2,260","434","62.9","7.4"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2008","02000","Alaska","3,129","497","1,174","302","37.5","7.3","1,955","377","62.5","7.3"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2018","04000","Arizona","56,304","3,173","7,266","1,411","12.9","2.4","49,038","3,077","87.1","2.4"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2017","04000","Arizona","60,397","3,223","8,161","1,551","13.5","2.5","52,236","3,168","86.5","2.5"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2016","04000","Arizona","63,978","3,007","8,200","1,524","12.8","2.3","55,778","3,000","87.2","2.3"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2015","04000","Arizona","63,720","2,762","9,709","1,672","15.2","2.5","54,011","2,858","84.8","2.5"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2014","04000","Arizona","66,116","2,669","13,076","1,863","19.8","2.7","53,040","2,781","80.2","2.7"
"50 to 64 years","<= 138% of Poverty","White alone, Not Hispanic","Female Only","2013","04000","Arizona","63,989","2,710","20,102","2,368","31.4","3.4","43,887","2,880","68.6","3.4"
