"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"18 to 64 years","<= 400% of Poverty","All Races","Female Only","2018","01000","Alabama","995,942","8,423","180,723","7,616","18.1","0.7","815,219","10,078","81.9","0.7"
"18 to 64 years","<= 400% of Poverty","All Races","Female Only","2017","01000","Alabama","1,000,638","8,315","169,296","7,315","16.9","0.7","831,342","9,828","83.1","0.7"
"18 to 64 years","<= 400% of Poverty","All Races","Female Only","2016","01000","Alabama","1,010,652","7,719","170,578","7,334","16.9","0.7","840,074","9,527","83.1","0.7"
"18 to 64 years","<= 400% of Poverty","All Races","Female Only","2015","01000","Alabama","1,034,422","7,136","189,504","7,765","18.3","0.7","844,918","9,542","81.7","0.7"
"18 to 64 years","<= 400% of Poverty","All Races","Female Only","2014","01000","Alabama","1,056,890","6,671","231,602","8,178","21.9","0.8","825,288","9,511","78.1","0.8"
"18 to 64 years","<= 400% of Poverty","All Races","Female Only","2013","01000","Alabama","1,058,706","6,730","261,058","8,772","24.7","0.8","797,648","9,901","75.3","0.8"
"18 to 64 years","<= 400% of Poverty","All Races","Female Only","2012","01000","Alabama","1,063,395","6,774","264,607","8,240","24.9","0.8","798,788","9,512","75.1","0.8"
"18 to 64 years","<= 400% of Poverty","All Races","Female Only","2011","01000","Alabama","1,058,577","7,480","271,543","8,659","25.7","0.8","787,034","9,992","74.3","0.8"
"18 to 64 years","<= 400% of Poverty","All Races","Female Only","2010","01000","Alabama","1,045,851","7,464","268,960","8,530","25.7","0.8","776,891","9,989","74.3","0.8"
"18 to 64 years","<= 400% of Poverty","All Races","Female Only","2009","01000","Alabama","1,002,735","9,145","244,023","8,832","24.3","0.9","758,712","11,030","75.7","0.9"
"18 to 64 years","<= 400% of Poverty","All Races","Female Only","2008","01000","Alabama","968,168","8,672","226,206","8,024","23.4","0.8","741,962","10,158","76.6","0.8"
"18 to 64 years","<= 400% of Poverty","All Races","Female Only","2018","02000","Alaska","115,064","2,213","24,419","1,690","21.2","1.4","90,645","2,384","78.8","1.4"
"18 to 64 years","<= 400% of Poverty","All Races","Female Only","2017","02000","Alaska","116,964","2,201","25,154","1,671","21.5","1.4","91,810","2,370","78.5","1.4"
"18 to 64 years","<= 400% of Poverty","All Races","Female Only","2016","02000","Alaska","115,646","2,175","28,416","1,728","24.6","1.4","87,230","2,350","75.4","1.4"
