"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2018","01000","Alabama","547,408","8,215","131,726","6,443","24.1","1.1","415,682","8,673","75.9","1.1"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2017","01000","Alabama","550,746","8,001","124,450","6,157","22.6","1.1","426,296","8,437","77.4","1.1"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2016","01000","Alabama","560,057","7,520","127,041","6,291","22.7","1.1","433,016","8,221","77.3","1.1"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2015","01000","Alabama","584,985","7,082","145,637","6,763","24.9","1.1","439,348","8,291","75.1","1.1"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2014","01000","Alabama","607,311","6,889","179,871","7,176","29.6","1.1","427,440","8,324","70.4","1.1"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2013","01000","Alabama","609,603","6,980","202,091","7,714","33.2","1.2","407,512","8,628","66.8","1.2"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2012","01000","Alabama","612,690","7,391","205,339","7,205","33.5","1.1","407,351","8,448","66.5","1.1"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2011","01000","Alabama","616,253","8,075","212,953","7,668","34.6","1.2","403,300","8,960","65.4","1.2"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2010","01000","Alabama","600,981","8,148","209,989","7,559","34.9","1.2","390,992","8,864","65.1","1.2"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2009","01000","Alabama","559,753","9,673","188,910","7,820","33.7","1.3","370,843","9,480","66.3","1.3"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2008","01000","Alabama","519,247","8,890","164,450","6,878","31.7","1.2","354,797","8,623","68.3","1.2"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2007","01000","Alabama","491,274","19,872","150,036","16,039","30.5","3.0","341,238","20,457","69.5","3.0"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2006","01000","Alabama","499,598","18,605","160,844","14,889","32.2","2.7","338,755","18,355","67.8","2.7"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2018","02000","Alaska","53,598","1,722","13,876","1,162","25.9","2.0","39,722","1,652","74.1","2.0"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2017","02000","Alaska","54,536","1,741","13,604","1,088","24.9","1.8","40,932","1,661","75.1","1.8"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2016","02000","Alaska","53,105","1,675","15,886","1,171","29.9","2.0","37,219","1,587","70.1","2.0"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2015","02000","Alaska","54,889","1,636","18,258","1,258","33.3","2.1","36,631","1,582","66.7","2.1"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2014","02000","Alaska","57,942","1,719","22,784","1,402","39.3","2.1","35,158","1,624","60.7","2.1"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2013","02000","Alaska","58,795","1,766","25,611","1,475","43.6","2.1","33,184","1,612","56.4","2.1"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2012","02000","Alaska","61,257","1,855","26,213","1,543","42.8","2.1","35,044","1,647","57.2","2.1"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2011","02000","Alaska","61,006","1,982","26,690","1,622","43.7","2.2","34,316","1,721","56.3","2.2"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2010","02000","Alaska","61,074","2,079","25,856","1,773","42.3","2.5","35,218","1,891","57.7","2.5"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2009","02000","Alaska","53,195","2,147","24,879","1,739","46.8","2.7","28,316","1,809","53.2","2.7"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2008","02000","Alaska","51,380","1,996","22,724","1,608","44.2","2.6","28,656","1,738","55.8","2.6"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2007","02000","Alaska","48,277","3,008","19,466","2,409","40.3","3.9","28,811","2,320","59.7","3.9"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2006","02000","Alaska","54,125","2,960","21,503","2,284","39.7","3.2","32,622","2,258","60.3","3.2"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2018","04000","Arizona","693,388","9,905","151,970","7,309","21.9","1.0","541,418","10,323","78.1","1.0"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2017","04000","Arizona","697,939","9,477","141,103","6,932","20.2","0.9","556,836","9,954","79.8","0.9"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2016","04000","Arizona","716,841","8,997","143,091","6,946","20.0","0.9","573,750","9,765","80.0","0.9"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2015","04000","Arizona","740,552","8,323","163,336","7,329","22.1","1.0","577,216","9,498","77.9","1.0"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2014","04000","Arizona","753,052","8,110","208,745","8,164","27.7","1.0","544,307","9,704","72.3","1.0"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2013","04000","Arizona","749,470","8,178","268,446","9,100","35.8","1.1","481,024","10,039","64.2","1.1"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2012","04000","Arizona","744,768","8,819","265,466","8,484","35.6","1.1","479,302","10,077","64.4","1.1"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2011","04000","Arizona","733,636","9,954","248,511","9,314","33.9","1.2","485,124","11,310","66.1","1.2"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2010","04000","Arizona","710,725","9,820","245,973","8,879","34.6","1.2","464,751","10,693","65.4","1.2"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2009","04000","Arizona","674,716","12,861","238,794","9,615","35.4","1.3","435,922","11,871","64.6","1.3"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2008","04000","Arizona","623,468","11,314","233,174","8,797","37.4","1.2","390,294","10,429","62.6","1.2"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2007","04000","Arizona","618,797","24,645","249,255","20,226","40.3","2.9","369,542","23,337","59.7","2.9"
"18 to 64 years","<= 200% of Poverty","All Races","Female Only","2006","04000","Arizona","604,523","22,771","256,890","19,043","42.5","2.7","347,633","20,914","57.5","2.7"
