"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2018","01000","Alabama","81,267","1,101","21,631","1,828","26.6","2.2","59,636","1,950","73.4","2.2"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2017","01000","Alabama","79,220","1,041","18,959","1,708","23.9","2.1","60,261","1,841","76.1","2.1"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2016","01000","Alabama","77,414","951","20,390","1,761","26.3","2.2","57,024","1,859","73.7","2.2"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2015","01000","Alabama","77,471","902","20,668","1,776","26.7","2.3","56,803","1,866","73.3","2.3"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2014","01000","Alabama","77,173","846","23,203","1,730","30.1","2.2","53,970","1,785","69.9","2.2"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2013","01000","Alabama","76,044","791","24,939","1,730","32.8","2.2","51,105","1,768","67.2","2.2"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2012","01000","Alabama","75,004","761","25,618","1,748","34.2","2.3","49,385","1,768","65.8","2.3"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2011","01000","Alabama","73,451","818","26,986","1,946","36.7","2.6","46,465","1,962","63.3","2.6"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2010","01000","Alabama","70,784","780","27,913","1,863","39.4","2.6","42,871","1,859","60.6","2.6"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2009","01000","Alabama","58,540","631","19,752","1,541","33.7","2.6","38,788","1,567","66.3","2.6"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2008","01000","Alabama","50,633","626","17,232","1,479","34.0","2.9","33,401","1,514","66.0","2.9"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2018","02000","Alaska","16,891","489","4,411","555","26.1","3.2","12,480","647","73.9","3.2"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2017","02000","Alaska","16,505","470","4,301","520","26.1","3.0","12,204","604","73.9","3.0"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2016","02000","Alaska","16,581","470","4,755","541","28.7","3.1","11,826","615","71.3","3.1"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2015","02000","Alaska","16,591","459","4,685","519","28.2","3.0","11,906","596","71.8","3.0"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2014","02000","Alaska","16,655","432","5,837","578","35.0","3.3","10,818","615","65.0","3.3"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2013","02000","Alaska","16,384","406","5,983","535","36.5","3.1","10,401","565","63.5","3.1"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2012","02000","Alaska","15,631","361","5,693","514","36.4","3.1","9,938","535","63.6","3.1"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2011","02000","Alaska","14,954","351","5,697","495","38.1","3.2","9,256","515","61.9","3.2"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2010","02000","Alaska","14,755","323","5,261","524","35.7","3.4","9,494","542","64.3","3.4"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2009","02000","Alaska","15,728","382","6,111","634","38.9","3.9","9,617","655","61.1","3.9"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2008","02000","Alaska","14,741","319","5,621","603","38.1","4.0","9,121","618","61.9","4.0"
"Under 65 years","<= 400% of Poverty","Hispanic (any race)","Female Only","2018","04000","Arizona","839,133","6,677","167,253","8,371","19.9","1.0","671,880","9,592","80.1","1.0"
