"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2018","01000","Alabama","192,934","4,329","33,389","2,940","17.3","1.5","159,545","4,551","82.7","1.5"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2017","01000","Alabama","194,096","4,094","35,416","3,069","18.2","1.5","158,680","4,407","81.8","1.5"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2016","01000","Alabama","198,365","3,831","33,238","2,925","16.8","1.4","165,127","4,231","83.2","1.4"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2015","01000","Alabama","200,646","3,564","35,963","2,978","17.9","1.4","164,683","4,080","82.1","1.4"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2014","01000","Alabama","206,529","3,434","43,724","3,179","21.2","1.5","162,805","4,045","78.8","1.5"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2013","01000","Alabama","204,970","3,473","48,846","3,396","23.8","1.6","156,124","4,175","76.2","1.6"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2012","01000","Alabama","205,435","3,501","49,457","3,175","24.1","1.5","155,978","4,027","75.9","1.5"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2011","01000","Alabama","203,592","3,927","50,010","3,351","24.6","1.6","153,582","4,304","75.4","1.6"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2010","01000","Alabama","193,289","3,783","49,556","3,374","25.6","1.7","143,733","4,248","74.4","1.7"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2009","01000","Alabama","176,977","4,410","39,728","3,079","22.4","1.6","137,249","4,432","77.6","1.6"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2008","01000","Alabama","170,294","4,108","36,366","2,867","21.4","1.6","133,928","4,196","78.6","1.6"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2007","01000","Alabama","163,968","9,128","34,840","5,477","21.2","3.1","129,128","8,683","78.8","3.1"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2006","01000","Alabama","166,438","8,717","35,900","5,389","21.6","3.0","130,538","8,209","78.4","3.0"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2018","02000","Alaska","16,335","864","3,869","536","23.7","3.0","12,466","827","76.3","3.0"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2017","02000","Alaska","16,554","878","3,836","481","23.2","2.7","12,718","824","76.8","2.7"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2016","02000","Alaska","15,602","806","4,374","537","28.0","3.2","11,228","768","72.0","3.2"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2015","02000","Alaska","16,660","784","5,552","618","33.3","3.3","11,108","762","66.7","3.3"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2014","02000","Alaska","17,084","800","6,442","632","37.7","3.2","10,642","746","62.3","3.2"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2013","02000","Alaska","17,246","822","7,509","688","43.5","3.3","9,737","729","56.5","3.3"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2012","02000","Alaska","17,648","867","7,670","698","43.5","3.2","9,979","742","56.5","3.2"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2011","02000","Alaska","17,323","929","7,696","734","44.4","3.4","9,627","767","55.6","3.4"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2010","02000","Alaska","17,243","941","7,384","763","42.8","3.7","9,858","815","57.2","3.7"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2009","02000","Alaska","13,606","887","5,339","643","39.2","3.8","8,266","727","60.8","3.8"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2008","02000","Alaska","13,076","829","4,746","595","36.3","3.7","8,330","690","63.7","3.7"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2007","02000","Alaska","13,450","1,110","4,278","682","31.8","4.1","9,172","885","68.2","4.1"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2006","02000","Alaska","13,949","1,126","4,255","670","30.5","3.8","9,694","891","69.5","3.8"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2018","04000","Arizona","222,200","4,990","36,853","3,242","16.6","1.4","185,347","5,207","83.4","1.4"
"50 to 64 years","<= 250% of Poverty","All Races","Female Only","2017","04000","Arizona","223,305","4,710","36,770","3,154","16.5","1.4","186,535","5,002","83.5","1.4"
