"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2018","01000","Alabama","99,013","2,947","18,137","2,271","18.3","2.2","80,876","3,236","81.7","2.2"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2017","01000","Alabama","99,272","2,854","17,703","2,263","17.8","2.2","81,569","3,188","82.2","2.2"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2016","01000","Alabama","100,232","2,700","17,537","2,198","17.5","2.1","82,695","3,069","82.5","2.1"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2015","01000","Alabama","103,738","2,592","19,967","2,313","19.2","2.2","83,771","3,069","80.8","2.2"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2014","01000","Alabama","108,173","2,420","25,250","2,462","23.3","2.2","82,923","2,998","76.7","2.2"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2013","01000","Alabama","107,590","2,437","29,221","2,641","27.2","2.4","78,369","3,083","72.8","2.4"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2012","01000","Alabama","108,602","2,419","29,250","2,415","26.9","2.1","79,352","2,914","73.1","2.1"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2011","01000","Alabama","109,102","2,612","30,044","2,560","27.5","2.2","79,058","3,080","72.5","2.2"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2010","01000","Alabama","106,335","2,713","30,495","2,675","28.7","2.4","75,839","3,184","71.3","2.4"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2009","01000","Alabama","97,546","3,179","28,185","2,669","28.9","2.6","69,361","3,336","71.1","2.6"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2008","01000","Alabama","93,384","3,096","23,307","2,332","25.0","2.3","70,076","3,172","75.0","2.3"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2007","01000","Alabama","90,615","5,814","22,785","4,026","25.1","4.1","67,830","5,736","74.9","4.1"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2006","01000","Alabama","94,320","6,369","25,272","4,419","26.8","4.3","69,049","6,142","73.2","4.3"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2018","02000","Alaska","958","97","189","55","19.7","5.4","769","94","80.3","5.4"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2017","02000","Alaska","987","98","193","53","19.6","5.0","794","93","80.4","5.0"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2016","02000","Alaska","937","97","213","56","22.7","5.5","724","91","77.3","5.5"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2015","02000","Alaska","980","102","236","56","24.1","5.2","744","93","75.9","5.2"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2014","02000","Alaska","1,075","111","329","69","30.6","5.6","746","98","69.4","5.6"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2013","02000","Alaska","1,106","114","394","76","35.6","5.8","712","98","64.4","5.8"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2012","02000","Alaska","1,129","114","403","77","35.7","5.8","726","98","64.3","5.8"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2011","02000","Alaska","1,087","105","422","77","38.9","6.0","664","91","61.1","6.0"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2010","02000","Alaska","1,039","99","379","75","36.4","6.2","660","90","63.6","6.2"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2009","02000","Alaska","1,002","100","390","77","39.0","6.6","611","89","61.0","6.6"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2008","02000","Alaska","898","93","318","70","35.4","6.7","580","85","64.6","6.7"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2007","02000","Alaska","942","103","313","64","33.2","5.7","629","87","66.8","5.7"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2006","02000","Alaska","984","162","350","83","35.6","6.4","634","124","64.4","6.4"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2018","04000","Arizona","16,108","1,017","2,328","553","14.5","3.3","13,780","1,015","85.5","3.3"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2017","04000","Arizona","15,781","977","2,276","543","14.4","3.3","13,505","986","85.6","3.3"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2016","04000","Arizona","15,784","937","2,276","524","14.4","3.2","13,508","943","85.6","3.2"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2015","04000","Arizona","16,086","928","1,983","439","12.3","2.6","14,103","912","87.7","2.6"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2014","04000","Arizona","15,819","866","2,822","526","17.8","3.2","12,997","866","82.2","3.2"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2013","04000","Arizona","15,094","859","3,769","612","25.0","3.8","11,325","855","75.0","3.8"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2012","04000","Arizona","14,447","834","3,921","628","27.1","4.0","10,525","839","72.9","4.0"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2011","04000","Arizona","14,383","876","3,849","644","26.8","4.1","10,534","871","73.2","4.1"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2010","04000","Arizona","13,409","883","3,094","570","23.1","4.0","10,315","857","76.9","4.0"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2009","04000","Arizona","12,935","961","3,387","635","26.2","4.5","9,549","914","73.8","4.5"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2008","04000","Arizona","10,699","864","2,769","537","25.9","4.5","7,931","799","74.1","4.5"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2007","04000","Arizona","12,051","1,110","3,661","702","30.4","5.1","8,390","992","69.6","5.1"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2006","04000","Arizona","9,553","1,401","3,100","727","32.4","6.0","6,453","1,113","67.6","6.0"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2018","05000","Arkansas","35,521","1,423","4,030","840","11.3","2.3","31,491","1,510","88.7","2.3"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2017","05000","Arkansas","34,627","1,356","3,500","687","10.1","1.9","31,127","1,388","89.9","1.9"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2016","05000","Arkansas","35,124","1,326","3,939","768","11.2","2.1","31,185","1,390","88.8","2.1"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2015","05000","Arkansas","36,885","1,285","4,453","793","12.1","2.1","32,432","1,359","87.9","2.1"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2014","05000","Arkansas","37,313","1,238","6,461","970","17.3","2.5","30,852","1,389","82.7","2.5"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2013","05000","Arkansas","38,041","1,227","10,382","1,252","27.3","3.2","27,659","1,485","72.7","3.2"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2012","05000","Arkansas","37,774","1,207","10,803","1,247","28.6","3.2","26,971","1,467","71.4","3.2"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2011","05000","Arkansas","37,117","1,261","10,729","1,249","28.9","3.2","26,389","1,484","71.1","3.2"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2010","05000","Arkansas","36,123","1,292","11,601","1,328","32.1","3.5","24,522","1,519","67.9","3.5"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2009","05000","Arkansas","33,673","1,545","11,379","1,413","33.8","3.9","22,293","1,653","66.2","3.9"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2008","05000","Arkansas","34,785","1,497","9,804","1,258","28.2","3.4","24,982","1,579","71.8","3.4"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2007","05000","Arkansas","34,730","2,224","12,065","1,921","34.7","5.0","22,665","2,236","65.3","5.0"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2006","05000","Arkansas","33,083","2,569","12,361","2,065","37.4","5.5","20,722","2,395","62.6","5.5"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2018","06000","California","122,883","3,912","9,516","1,680","7.7","1.3","113,367","3,974","92.3","1.3"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2017","06000","California","127,459","3,882","8,280","1,477","6.5","1.1","119,179","3,914","93.5","1.1"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2016","06000","California","132,548","3,675","9,690","1,621","7.3","1.2","122,858","3,758","92.7","1.2"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2015","06000","California","136,049","3,533","11,160","1,745","8.2","1.3","124,889","3,661","91.8","1.3"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2014","06000","California","140,625","3,342","21,574","2,478","15.3","1.7","119,051","3,730","84.7","1.7"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2013","06000","California","141,346","3,493","30,821","3,029","21.8","2.1","110,525","4,010","78.2","2.1"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2012","06000","California","142,567","3,585","35,540","3,076","24.9","2.1","107,027","3,993","75.1","2.1"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2011","06000","California","140,824","4,039","34,968","3,219","24.8","2.2","105,855","4,321","75.2","2.2"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2010","06000","California","134,426","4,031","35,150","3,265","26.1","2.3","99,276","4,301","73.9","2.3"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2009","06000","California","122,099","4,885","32,856","3,389","26.9","2.5","89,242","4,696","73.1","2.5"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2008","06000","California","118,240","4,521","29,071","3,007","24.6","2.4","89,169","4,387","75.4","2.4"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2007","06000","California","117,431","7,983","31,524","5,054","26.8","3.9","85,907","7,407","73.2","3.9"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2006","06000","California","119,897","9,436","33,473","5,510","27.9","4.1","86,424","8,567","72.1","4.1"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2018","08000","Colorado","10,030","749","1,069","297","10.7","2.8","8,961","727","89.3","2.8"
"40 to 64 years","<= 200% of Poverty","Black alone, Not Hispanic","Female Only","2017","08000","Colorado","9,972","705","995","273","10.0","2.6","8,977","686","90.0","2.6"
