"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2018","01000","Alabama","109,389","3,576","18,957","2,236","17.3","2.0","90,432","3,622","82.7","2.0"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2017","01000","Alabama","110,472","3,427","21,331","2,394","19.3","2.1","89,141","3,535","80.7","2.1"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2016","01000","Alabama","114,363","3,209","19,721","2,315","17.2","2.0","94,642","3,436","82.8","2.0"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2015","01000","Alabama","114,708","2,958","20,375","2,299","17.8","1.9","94,333","3,260","82.2","1.9"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2014","01000","Alabama","119,118","2,882","24,761","2,444","20.8","2.0","94,357","3,230","79.2","2.0"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2013","01000","Alabama","119,177","2,925","28,763","2,681","24.1","2.2","90,414","3,351","75.9","2.2"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2012","01000","Alabama","118,704","2,943","29,249","2,538","24.6","2.0","89,456","3,251","75.4","2.0"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2011","01000","Alabama","119,073","3,352","30,197","2,724","25.4","2.2","88,876","3,540","74.6","2.2"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2010","01000","Alabama","113,326","3,180","29,986","2,720","26.5","2.3","83,340","3,445","73.5","2.3"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2009","01000","Alabama","105,191","3,739","22,178","2,391","21.1","2.1","83,013","3,663","78.9","2.1"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2008","01000","Alabama","100,680","3,434","19,445","2,167","19.3","2.0","81,236","3,426","80.7","2.0"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2007","01000","Alabama","96,981","7,739","19,745","4,235","20.4","4.0","77,237","7,151","79.6","4.0"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2006","01000","Alabama","100,702","7,333","20,860","4,281","20.7","3.9","79,843","6,825","79.3","3.9"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2018","02000","Alaska","8,428","711","1,823","413","21.6","4.5","6,605","670","78.4","4.5"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2017","02000","Alaska","8,860","744","1,365","319","15.4","3.4","7,495","696","84.6","3.4"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2016","02000","Alaska","8,024","661","1,774","393","22.1","4.5","6,250","630","77.9","4.5"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2015","02000","Alaska","8,578","640","2,441","466","28.5","4.9","6,137","617","71.5","4.9"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2014","02000","Alaska","9,074","673","2,962","492","32.6","4.8","6,112","622","67.4","4.8"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2013","02000","Alaska","8,999","693","3,460","534","38.4","5.0","5,539","605","61.6","5.0"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2012","02000","Alaska","9,640","736","3,694","549","38.3","4.8","5,946","638","61.7","4.8"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2011","02000","Alaska","9,528","800","3,749","585","39.3","5.0","5,780","666","60.7","5.0"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2010","02000","Alaska","9,493","801","3,434","588","36.2","5.2","6,058","698","63.8","5.2"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2009","02000","Alaska","7,570","780","2,583","510","34.1","5.5","4,988","638","65.9","5.5"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2008","02000","Alaska","7,543","735","2,364","473","31.3","5.2","5,179","613","68.7","5.2"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2007","02000","Alaska","7,967","920","2,240","476","28.1","4.8","5,728","748","71.9","4.8"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2006","02000","Alaska","8,068","955","2,189","484","27.1","4.8","5,879","774","72.9","4.8"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2018","04000","Arizona","113,470","3,912","14,847","2,044","13.1","1.7","98,623","3,936","86.9","1.7"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2017","04000","Arizona","117,585","3,803","15,271","2,124","13.0","1.8","102,314","3,901","87.0","1.8"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2016","04000","Arizona","124,173","3,549","15,121","2,061","12.2","1.6","109,052","3,699","87.8","1.6"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2015","04000","Arizona","126,652","3,319","16,735","2,237","13.2","1.7","109,917","3,607","86.8","1.7"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2014","04000","Arizona","130,431","3,204","23,517","2,502","18.0","1.9","106,914","3,565","82.0","1.9"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2013","04000","Arizona","127,790","3,256","35,249","3,140","27.6","2.3","92,541","3,783","72.4","2.3"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2012","04000","Arizona","126,764","3,368","31,340","2,863","24.7","2.2","95,424","3,712","75.3","2.2"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2011","04000","Arizona","124,983","4,045","31,091","3,214","24.9","2.4","93,891","4,277","75.1","2.4"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2010","04000","Arizona","121,871","3,674","30,897","2,990","25.4","2.3","90,974","3,924","74.6","2.3"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2009","04000","Arizona","112,412","4,603","25,072","2,833","22.3","2.3","87,340","4,385","77.7","2.3"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2008","04000","Arizona","97,135","3,891","19,375","2,316","19.9","2.2","77,760","3,756","80.1","2.2"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2007","04000","Arizona","95,107","8,577","22,791","4,856","24.0","4.4","72,316","7,459","76.0","4.4"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2006","04000","Arizona","92,033","8,043","21,470","4,466","23.3","4.3","70,563","7,272","76.7","4.3"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2018","05000","Arkansas","81,251","2,866","8,404","1,340","10.3","1.6","72,847","2,876","89.7","1.6"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2017","05000","Arkansas","81,443","2,784","9,052","1,470","11.1","1.8","72,391","2,840","88.9","1.8"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2016","05000","Arkansas","82,868","2,572","7,756","1,285","9.4","1.5","75,112","2,632","90.6","1.5"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2015","05000","Arkansas","86,660","2,427","10,911","1,538","12.6","1.7","75,749","2,594","87.4","1.7"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2014","05000","Arkansas","88,911","2,327","15,501","1,765","17.4","1.9","73,410","2,553","82.6","1.9"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2013","05000","Arkansas","87,065","2,322","25,535","2,346","29.3","2.6","61,530","2,713","70.7","2.6"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2012","05000","Arkansas","87,775","2,366","26,679","2,282","30.4","2.5","61,097","2,684","69.6","2.5"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2011","05000","Arkansas","89,638","2,682","24,221","2,294","27.0","2.4","65,417","2,891","73.0","2.4"
"50 to 64 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2010","05000","Arkansas","85,675","2,554","23,299","2,205","27.2","2.4","62,376","2,760","72.8","2.4"
