"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2018","01000","Alabama","545,874","0","53,299","3,886","9.8","0.7","492,575","3,886","90.2","0.7"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2017","01000","Alabama","548,839","0","52,787","3,864","9.6","0.7","496,052","3,864","90.4","0.7"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2016","01000","Alabama","553,907","0","48,277","3,673","8.7","0.7","505,630","3,673","91.3","0.7"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2015","01000","Alabama","559,051","0","52,860","3,800","9.5","0.7","506,191","3,800","90.5","0.7"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2014","01000","Alabama","563,445","0","64,476","3,996","11.4","0.7","498,969","3,996","88.6","0.7"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2013","01000","Alabama","568,299","0","69,852","4,307","12.3","0.8","498,447","4,307","87.7","0.8"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2012","01000","Alabama","570,559","0","74,014","4,151","13.0","0.7","496,545","4,151","87.0","0.7"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2011","01000","Alabama","575,610","0","76,132","4,468","13.2","0.8","499,478","4,468","86.8","0.8"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2010","01000","Alabama","573,556","0","70,768","4,312","12.3","0.8","502,788","4,312","87.7","0.8"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2009","01000","Alabama","560,565","0","63,710","4,091","11.4","0.7","496,856","4,091","88.6","0.7"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2008","01000","Alabama","560,526","0","59,139","3,883","10.6","0.7","501,388","3,883","89.4","0.7"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2007","01000","Alabama","560,283","0","56,377","7,102","10.1","1.3","503,905","7,498","89.9","1.3"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2006","01000","Alabama","557,534","0","60,767","7,606","10.9","1.4","496,767","8,395","89.1","1.5"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2018","02000","Alaska","71,517","0","6,359","876","8.9","1.2","65,158","876","91.1","1.2"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2017","02000","Alaska","73,246","0","5,924","856","8.1","1.2","67,322","856","91.9","1.2"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2016","02000","Alaska","74,833","0","6,738","975","9.0","1.3","68,095","975","91.0","1.3"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2015","02000","Alaska","75,183","0","8,218","1,028","10.9","1.4","66,965","1,028","89.1","1.4"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2014","02000","Alaska","77,046","0","9,777","1,096","12.7","1.4","67,269","1,096","87.3","1.4"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2013","02000","Alaska","78,815","0","11,452","1,199","14.5","1.5","67,363","1,199","85.5","1.5"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2012","02000","Alaska","81,517","0","13,470","1,296","16.5","1.6","68,047","1,296","83.5","1.6"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2011","02000","Alaska","82,822","0","12,672","1,328","15.3","1.6","70,150","1,328","84.7","1.6"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2010","02000","Alaska","82,391","0","11,478","1,317","13.9","1.6","70,913","1,317","86.1","1.6"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2009","02000","Alaska","80,449","0","10,687","1,210","13.3","1.5","69,762","1,210","86.7","1.5"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2008","02000","Alaska","80,694","0","10,238","1,303","12.7","1.6","70,456","1,303","87.3","1.6"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2007","02000","Alaska","81,004","0","10,332","1,140","12.8","1.4","70,672","1,184","87.2","1.5"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2006","02000","Alaska","81,106","0","10,379","1,175","12.8","1.4","70,727","1,285","87.2","1.6"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2018","04000","Arizona","654,868","0","47,126","3,972","7.2","0.6","607,742","3,972","92.8","0.6"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2017","04000","Arizona","654,218","0","47,534","4,045","7.3","0.6","606,684","4,045","92.7","0.6"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2016","04000","Arizona","658,905","0","43,064","3,740","6.5","0.6","615,841","3,740","93.5","0.6"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2015","04000","Arizona","661,041","0","42,153","3,637","6.4","0.6","618,888","3,637","93.6","0.6"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2014","04000","Arizona","663,834","0","60,908","4,267","9.2","0.6","602,926","4,267","90.8","0.6"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2013","04000","Arizona","668,726","0","89,097","5,258","13.3","0.8","579,629","5,258","86.7","0.8"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2012","04000","Arizona","674,093","0","86,220","4,994","12.8","0.7","587,873","4,994","87.2","0.7"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2011","04000","Arizona","680,042","0","79,489","5,597","11.7","0.8","600,552","5,597","88.3","0.8"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2010","04000","Arizona","678,078","0","76,850","5,049","11.3","0.7","601,228","5,049","88.7","0.7"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2009","04000","Arizona","682,080","0","76,244","5,008","11.2","0.7","605,836","5,008","88.8","0.7"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2008","04000","Arizona","679,541","0","69,107","4,833","10.2","0.7","610,434","4,833","89.8","0.7"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2007","04000","Arizona","680,291","0","76,242","8,864","11.2","1.3","604,049","9,337","88.8","1.4"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2006","04000","Arizona","671,734","0","75,452","8,988","11.2","1.3","596,283","9,946","88.8","1.5"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2018","05000","Arkansas","357,839","0","24,010","2,451","6.7","0.7","333,829","2,451","93.3","0.7"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2017","05000","Arkansas","360,312","0","25,155","2,614","7.0","0.7","335,157","2,614","93.0","0.7"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2016","05000","Arkansas","362,948","0","22,539","2,428","6.2","0.7","340,409","2,428","93.8","0.7"
"40 to 64 years","All Incomes","White alone, Not Hispanic","Female Only","2015","05000","Arkansas","366,431","0","27,967","2,647","7.6","0.7","338,464","2,647","92.4","0.7"
