"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"40 to 64 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2018","01000","Alabama","68,408","2,847","13,528","1,925","19.8","2.7","54,880","2,922","80.2","2.7"
"40 to 64 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2017","01000","Alabama","68,339","2,766","13,856","1,996","20.3","2.8","54,483","2,910","79.7","2.8"
"40 to 64 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2016","01000","Alabama","69,929","2,620","13,620","1,914","19.5","2.6","56,309","2,792","80.5","2.6"
"40 to 64 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2015","01000","Alabama","72,823","2,526","15,599","2,009","21.4","2.7","57,224","2,771","78.6","2.7"
"40 to 64 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2014","01000","Alabama","76,188","2,376","19,809","2,158","26.0","2.7","56,379","2,697","74.0","2.7"
"40 to 64 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2013","01000","Alabama","75,983","2,434","22,300","2,276","29.3","2.8","53,683","2,748","70.7","2.8"
"40 to 64 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2012","01000","Alabama","76,486","2,379","22,478","2,123","29.4","2.6","54,008","2,615","70.6","2.6"
"40 to 64 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2011","01000","Alabama","76,397","2,641","23,142","2,251","30.3","2.8","53,255","2,795","69.7","2.8"
"40 to 64 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2010","01000","Alabama","74,590","2,687","23,433","2,324","31.4","2.9","51,157","2,826","68.6","2.9"
"40 to 64 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2009","01000","Alabama","68,405","3,143","21,691","2,356","31.7","3.1","46,714","3,007","68.3","3.1"
"40 to 64 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2008","01000","Alabama","63,418","2,994","17,423","1,954","27.5","2.8","45,995","2,798","72.5","2.8"
"40 to 64 years","<= 138% of Poverty","Black alone, Not Hispanic","Female Only","2018","02000","Alaska","670","90","134","44","20.0","6.1","536","83","80.0","6.1"
