"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2018","01000","Alabama","481,916","7,767","81,862","4,996","17.0","1.0","400,054","7,850","83.0","1.0"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2017","01000","Alabama","490,011","7,741","80,873","4,926","16.5","1.0","409,138","7,820","83.5","1.0"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2016","01000","Alabama","503,770","7,241","80,108","4,975","15.9","0.9","423,662","7,491","84.1","0.9"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2015","01000","Alabama","525,122","6,916","87,212","5,182","16.6","1.0","437,910","7,472","83.4","1.0"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2014","01000","Alabama","546,999","6,807","112,008","5,653","20.5","1.0","434,991","7,524","79.5","1.0"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2013","01000","Alabama","551,833","6,835","124,598","6,086","22.6","1.1","427,235","7,671","77.4","1.1"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2012","01000","Alabama","550,538","6,746","127,785","5,873","23.2","1.0","422,753","7,430","76.8","1.0"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2011","01000","Alabama","559,491","7,496","135,070","6,225","24.1","1.0","424,421","7,959","75.9","1.0"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2010","01000","Alabama","547,277","7,551","132,037","6,096","24.1","1.0","415,240","7,937","75.9","1.0"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2009","01000","Alabama","530,399","10,398","125,149","6,395","23.6","1.1","405,250","9,919","76.4","1.1"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2008","01000","Alabama","500,832","9,554","119,497","6,100","23.9","1.1","381,335","9,176","76.1","1.1"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2007","01000","Alabama","477,601","19,685","101,626","12,654","21.3","2.5","375,976","19,099","78.7","2.5"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2006","01000","Alabama","483,658","18,817","110,254","12,427","22.8","2.4","373,404","18,127","77.2","2.4"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2018","02000","Alaska","44,984","1,735","8,818","1,029","19.6","2.1","36,166","1,644","80.4","2.1"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2017","02000","Alaska","47,562","1,778","7,842","917","16.5","1.8","39,720","1,699","83.5","1.8"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2016","02000","Alaska","47,207","1,709","8,548","970","18.1","1.9","38,659","1,645","81.9","1.9"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2015","02000","Alaska","48,554","1,688","10,507","1,070","21.6","2.1","38,047","1,637","78.4","2.1"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2014","02000","Alaska","50,961","1,757","13,507","1,203","26.5","2.1","37,454","1,665","73.5","2.1"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2013","02000","Alaska","52,795","1,828","15,471","1,304","29.3","2.2","37,324","1,694","70.7","2.2"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2012","02000","Alaska","54,034","1,821","16,115","1,316","29.8","2.2","37,920","1,701","70.2","2.2"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2011","02000","Alaska","56,704","1,997","16,273","1,389","28.7","2.2","40,431","1,838","71.3","2.2"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2010","02000","Alaska","55,067","2,113","16,093","1,522","29.2","2.5","38,973","1,968","70.8","2.5"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2009","02000","Alaska","52,209","2,359","16,908","1,626","32.4","2.7","35,301","2,100","67.6","2.7"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2008","02000","Alaska","52,669","2,251","15,047","1,497","28.6","2.5","37,622","2,044","71.4","2.5"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2007","02000","Alaska","51,640","2,721","14,125","1,610","27.4","2.7","37,514","2,359","72.6","2.7"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2006","02000","Alaska","56,289","2,778","15,109","1,662","26.8","2.6","41,180","2,424","73.2","2.6"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2018","04000","Arizona","450,388","8,107","58,095","4,296","12.9","0.9","392,293","8,141","87.1","0.9"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2017","04000","Arizona","466,071","8,036","56,609","4,265","12.1","0.9","409,462","8,136","87.9","0.9"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2016","04000","Arizona","492,591","7,654","54,331","4,093","11.0","0.8","438,260","7,798","89.0","0.8"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2015","04000","Arizona","511,847","7,271","62,131","4,420","12.1","0.8","449,716","7,609","87.9","0.8"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2014","04000","Arizona","525,445","7,150","87,649","5,225","16.7","1.0","437,796","7,756","83.3","1.0"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2013","04000","Arizona","528,822","7,279","122,931","6,300","23.2","1.1","405,891","8,117","76.8","1.1"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2012","04000","Arizona","528,018","7,425","121,118","6,128","22.9","1.1","406,899","8,120","77.1","1.1"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2011","04000","Arizona","528,240","8,690","106,622","6,296","20.2","1.1","421,617","9,127","79.8","1.1"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2010","04000","Arizona","525,828","8,509","115,826","6,292","22.0","1.1","410,002","8,855","78.0","1.1"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2009","04000","Arizona","504,931","12,050","105,209","6,334","20.8","1.2","399,722","11,230","79.2","1.2"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2008","04000","Arizona","469,779","10,856","101,792","6,249","21.7","1.2","367,987","10,251","78.3","1.2"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2007","04000","Arizona","463,198","22,035","110,257","13,117","23.8","2.5","352,941","20,096","76.2","2.5"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2006","04000","Arizona","456,646","20,631","108,160","12,182","23.7","2.4","348,486","19,047","76.3","2.4"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2018","05000","Arkansas","370,850","6,198","38,806","3,176","10.5","0.8","332,044","6,241","89.5","0.8"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2017","05000","Arkansas","374,589","6,205","38,726","3,271","10.3","0.8","335,863","6,275","89.7","0.8"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2016","05000","Arkansas","384,258","5,845","42,201","3,463","11.0","0.9","342,057","6,065","89.0","0.9"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2015","05000","Arkansas","400,698","5,481","50,694","3,749","12.7","0.9","350,004","5,914","87.3","0.9"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2014","05000","Arkansas","414,209","5,374","68,242","4,212","16.5","1.0","345,967","5,950","83.5","1.0"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2013","05000","Arkansas","420,295","5,483","108,101","5,337","25.7","1.2","312,194","6,301","74.3","1.2"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2012","05000","Arkansas","423,358","5,381","115,644","5,233","27.3","1.2","307,714","6,101","72.7","1.2"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2011","05000","Arkansas","427,012","5,932","119,377","5,495","28.0","1.2","307,635","6,460","72.0","1.2"
"Under 65 years","<= 250% of Poverty","White alone, Not Hispanic","Female Only","2010","05000","Arkansas","423,138","6,059","118,017","5,396","27.9","1.2","305,122","6,474","72.1","1.2"
