"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"40 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2018","01000","Alabama","133,957","4,105","30,611","2,894","22.9","2.0","103,346","4,175","77.1","2.0"
"40 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2017","01000","Alabama","133,678","4,077","32,013","2,935","23.9","2.1","101,665","4,112","76.1","2.1"
"40 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2016","01000","Alabama","138,091","3,836","30,218","2,852","21.9","2.0","107,873","3,995","78.1","2.0"
"40 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2015","01000","Alabama","142,190","3,734","32,801","2,944","23.1","2.0","109,389","3,967","76.9","2.0"
"40 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2014","01000","Alabama","148,784","3,500","42,128","3,138","28.3","2.0","106,656","3,836","71.7","2.0"
"40 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2013","01000","Alabama","151,062","3,675","44,642","3,342","29.6","2.1","106,420","4,027","70.4","2.1"
"40 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2012","01000","Alabama","152,172","3,704","48,702","3,219","32.0","2.0","103,471","3,867","68.0","2.0"
"40 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2011","01000","Alabama","153,281","4,251","50,477","3,504","32.9","2.1","102,804","4,238","67.1","2.1"
"40 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2010","01000","Alabama","149,029","4,145","47,892","3,413","32.1","2.1","101,137","4,175","67.9","2.1"
"40 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2009","01000","Alabama","139,165","4,681","41,131","3,243","29.6","2.1","98,034","4,353","70.4","2.1"
"40 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2008","01000","Alabama","127,945","4,224","34,892","2,884","27.3","2.0","93,053","3,995","72.7","2.0"
"40 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2007","01000","Alabama","119,514","9,111","30,512","5,577","25.5","4.2","89,002","8,350","74.5","4.2"
"40 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2006","01000","Alabama","122,616","8,687","32,281","5,573","26.3","4.0","90,335","7,841","73.7","4.0"
"40 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2018","02000","Alaska","9,824","766","2,160","431","22.0","4.0","7,664","711","78.0","4.0"
"40 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2017","02000","Alaska","10,152","801","1,986","376","19.6","3.4","8,166","733","80.4","3.4"
"40 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2016","02000","Alaska","9,808","745","2,226","411","22.7","3.8","7,582","687","77.3","3.8"
"40 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2015","02000","Alaska","10,207","727","3,088","503","30.3","4.4","7,119","671","69.7","4.4"
"40 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2014","02000","Alaska","11,115","758","3,955","546","35.6","4.2","7,160","675","64.4","4.2"
"40 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2013","02000","Alaska","11,177","794","4,715","603","42.2","4.4","6,462","661","57.8","4.4"
"40 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2012","02000","Alaska","12,247","847","4,981","610","40.7","4.0","7,266","699","59.3","4.0"
"40 to 64 years","<= 200% of Poverty","White alone, Not Hispanic","Female Only","2011","02000","Alaska","12,385","934","5,205","669","42.0","4.3","7,180","744","58.0","4.3"
