"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2018","01000","Alabama","289,275","4,997","45,403","3,512","15.7","1.2","243,872","5,393","84.3","1.2"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2017","01000","Alabama","291,070","4,906","46,101","3,517","15.8","1.2","244,969","5,312","84.2","1.2"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2016","01000","Alabama","299,911","4,655","42,936","3,420","14.3","1.1","256,975","5,167","85.7","1.1"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2015","01000","Alabama","308,416","4,475","46,860","3,526","15.2","1.1","261,556","5,119","84.8","1.1"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2014","01000","Alabama","317,851","4,157","58,241","3,710","18.3","1.1","259,610","4,925","81.7","1.1"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2013","01000","Alabama","322,751","4,172","62,480","3,942","19.4","1.2","260,271","5,036","80.6","1.2"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2012","01000","Alabama","325,076","4,111","67,336","3,869","20.7","1.2","257,740","4,886","79.3","1.2"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2011","01000","Alabama","325,683","4,663","69,020","4,136","21.2","1.2","256,663","5,275","78.8","1.2"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2010","01000","Alabama","320,559","4,640","64,841","4,026","20.2","1.2","255,718","5,275","79.8","1.2"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2009","01000","Alabama","307,546","5,558","57,669","3,903","18.8","1.2","249,877","5,853","81.2","1.2"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2008","01000","Alabama","292,334","5,231","52,124","3,503","17.8","1.2","240,211","5,451","82.2","1.2"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2018","02000","Alaska","24,738","1,168","4,257","637","17.2","2.4","20,481","1,135","82.8","2.4"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2017","02000","Alaska","25,931","1,194","4,075","596","15.7","2.2","21,856","1,149","84.3","2.2"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2016","02000","Alaska","25,055","1,173","4,511","670","18.0","2.5","20,544","1,148","82.0","2.5"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2015","02000","Alaska","26,481","1,133","5,808","747","21.9","2.7","20,673","1,129","78.1","2.7"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2014","02000","Alaska","27,758","1,119","7,059","787","25.4","2.6","20,699","1,109","74.6","2.6"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2013","02000","Alaska","28,655","1,145","8,348","862","29.1","2.7","20,307","1,111","70.9","2.7"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2012","02000","Alaska","30,523","1,197","9,556","925","31.3","2.7","20,967","1,158","68.7","2.7"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2011","02000","Alaska","30,833","1,294","9,371","980","30.4","2.9","21,463","1,229","69.6","2.9"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2010","02000","Alaska","31,375","1,353","8,773","1,014","28.0","2.9","22,602","1,317","72.0","2.9"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2009","02000","Alaska","28,817","1,556","8,006","955","27.8","3.0","20,811","1,413","72.2","3.0"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2008","02000","Alaska","28,893","1,516","7,196","904","24.9","2.8","21,697","1,406","75.1","2.8"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2018","04000","Arizona","302,668","5,693","34,974","3,196","11.6","1.0","267,694","5,933","88.4","1.0"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2017","04000","Arizona","308,310","5,473","35,734","3,237","11.6","1.0","272,576","5,802","88.4","1.0"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2016","04000","Arizona","318,899","5,250","33,368","3,095","10.5","1.0","285,531","5,589","89.5","1.0"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2015","04000","Arizona","329,645","4,973","34,472","3,179","10.5","1.0","295,173","5,429","89.5","1.0"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2014","04000","Arizona","339,572","4,600","50,211","3,670","14.8","1.1","289,361","5,299","85.2","1.1"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2013","04000","Arizona","345,524","4,691","75,112","4,562","21.7","1.3","270,412","5,682","78.3","1.3"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2012","04000","Arizona","347,653","4,767","71,418","4,349","20.5","1.2","276,235","5,608","79.5","1.2"
"40 to 64 years","<= 400% of Poverty","White alone, Not Hispanic","Female Only","2011","04000","Arizona","345,581","5,663","66,139","4,767","19.1","1.3","279,441","6,396","80.9","1.3"
